ID,nfp,iota,aspect,elongation,mean_elongation,curvature,msc,qs_type,nc_per_hp,n_coils,d_min_over_a,d_min_over_R0,nonplanarity,nonplanarity_max,point_gini,point_pr_over_n,coil_peak,coil_gini,coil_pr_over_n
185880,2.0,0.8,6.6666662253,12.4472502267,8.4437012078,4.7138856403,5.000004044,0.0,2.0,8,2.2291705578434553,0.3402613817101009,0.31714428850209253,0.3638298753315247,0.35737419810107757,0.4020839253605571,3.230439664156603,0.15439060579790823,0.7587961143157532
189654,2.0,0.3,4.9999999932,4.1945640528,2.6692717102,4.7352177208,3.7001311915,0.0,3.0,12,1.6042795650236772,0.3190551584050993,0.1704709962455153,0.21615291684777824,0.3575554038792731,0.3763262844508924,2.904828369106176,0.02638337554691597,0.9896332341274995
192284,2.0,0.5,9.9999999839,5.1887138328,3.5181420697,3.0953372479,2.5878033307,0.0,3.0,12,4.173752366730309,0.41792740836169257,0.1954322653288636,0.22250695394702327,0.3915933023919713,0.3147557742192405,3.5994301303607923,0.043271038025984865,0.9705045699068346
209893,3.0,0.2,3.3333267713,3.5064192352,2.2505862134,5.0000878226,5.0000027998,0.0,1.0,6,0.6847255901741346,0.18689312140846917,0.18630709173599688,0.1863070917359969,0.30889411454969057,0.46714633833618924,2.2436397761874933,3.696913958569467e-17,1.0
220230,3.0,0.3,5.0000743498,3.606886928,2.3831112419,4.8634496777,5.0000348377,0.0,2.0,12,0.7929841502135718,0.15530488148859647,0.2183894455889059,0.29857922684019517,0.3005806952576591,0.5057047603463041,2.2877757607488625,0.1729528266548727,0.7237055845145264
225971,3.0,0.8,4.0000525982,6.3926087232,4.3143419355,4.9461137608,5.000026553,0.0,2.0,12,0.8503209056245915,0.21194491893844877,0.33914412507013747,0.411839347997811,0.30950531870494397,0.33653356226471143,3.1528415067289988,0.0486623568079952,0.9641521436284771
232765,3.0,0.6,10.0000001803,3.7709439316,3.130039658,4.9975635704,5.000000505,0.0,4.0,24,1.3388644477837768,0.13233869254007852,0.24626282075515213,0.3362996713263908,0.26765632346613877,0.453025005496054,2.5086880996793988,0.05567697519110291,0.9536605660056127
235789,4.0,0.3,10.0000281238,2.7566927185,1.9928880609,5.0000252996,5.0000120763,0.0,1.0,8,2.239135425390832,0.21850482343036873,0.1884944677284243,0.18849446772842432,0.3257794838991472,0.4086806203566785,2.5109512427717426,0.0,1.0000000000000002
237722,4.0,0.5,6.6668367909,2.9297764096,2.2679094659,3.8044828418,5.0000389195,0.0,1.0,8,1.5356058394992336,0.22756809567305336,0.32428194053712844,0.32428194053712855,0.2540286793788114,0.5457714327596669,2.0530374703250684,0.0,0.9999999999999999
243019,4.0,0.1,19.9999998981,2.7127325919,1.9809690426,4.8393402002,5.0000013097,0.0,2.0,16,4.423366784601988,0.2186236394420822,0.25585831189336433,0.42381996994680154,0.2612770151307005,0.4789992530573718,2.287443877546728,0.03826568014963614,0.9773679230729573
244209,4.0,0.2,20.0000001847,1.8224127374,1.7678959317,4.9911169888,5.00000076,0.0,2.0,16,3.669864658522695,0.1801370946300122,0.29580322209001986,0.4099774439147048,0.35174767919152955,0.345719876757024,3.072253956231185,0.016264811766380737,0.9957940032003713
248934,4.0,0.9,20.000000447,4.5546639895,3.6225050895,4.6379325513,5.0000002385,0.0,2.0,16,3.472379039158651,0.17281688685941804,0.30479140215985356,0.39697904720965327,0.2480460688595443,0.3706712445703997,2.694226990785849,0.04491938003739872,0.9692090762977797
251797,5.0,0.1,19.9999981506,2.6036566022,1.9708557328,4.3619830698,5.0000001278,0.0,1.0,10,2.8447130713466633,0.1401055137506854,0.5035208950148258,0.5035208950148258,0.29963046469125215,0.42227803623435894,2.3628818436414236,2.611566518073741e-10,1.0000000000000004
252042,5.0,0.1,20.0000016504,2.3244727883,1.8030741656,4.5525250239,4.9999974977,0.0,1.0,10,4.377693139723316,0.2153568310105403,0.31297189124325975,0.3129718912432598,0.309232437060617,0.505636077214945,2.104942893417472,9.710214077634662e-11,0.9999999999999998
