theta_idx,phi_idx,x_cm,y_cm,z_cm
31,72,-0.0000,-62.9326,-0.4619
31,73,4.1258,-62.9477,1.4354
31,74,8.2823,-62.9105,3.3112
31,75,12.4972,-62.8275,5.1541
31,76,16.8020,-62.7059,6.9524
31,77,21.2331,-62.5508,8.6948
31,78,25.8313,-62.3622,10.3684
31,79,30.6399,-62.1315,11.9582
31,80,35.7019,-61.8375,13.4447
31,81,41.0554,-61.4437,14.8031
31,82,46.7273,-60.8961,16.0013
31,83,52.7273,-60.1239,17.0000
31,84,59.0416,-59.0416,17.7530
31,85,65.6277,-57.5540,18.2095
31,86,72.4111,-55.5630,18.3173
31,87,79.2843,-52.9761,18.0271
31,88,86.1088,-49.7149,17.2981
31,89,92.7197,-45.7243,16.1025
31,90,98.9332,-40.9795,14.4315
31,91,104.5567,-35.4922,12.2977
31,92,109.4003,-29.3137,9.7384
31,93,113.2894,-22.5347,6.8150
31,94,116.0770,-15.2818,3.6111
31,95,117.6548,-7.7115,0.2281
32,0,118.0157,0.0000,-0.0000
32,1,117.3742,7.6931,-3.4335
32,2,115.4764,15.2028,-6.7497
32,3,112.4001,22.3578,-9.8390
32,4,108.2683,29.0104,-12.6063
32,5,103.2391,35.0450,-14.9769
32,6,97.4940,40.3833,-16.8992
32,7,91.2252,44.9873,-18.3466
32,8,84.6229,48.8571,-19.3164
32,9,77.8641,52.0271,-19.8265
32,10,71.1032,54.5594,-19.9113
32,11,64.4663,56.5354,-19.6168
32,12,58.0468,58.0468,-18.9945
32,13,51.9059,59.1874,-18.0973
32,14,46.0741,60.0450,-16.9750
32,15,40.5559,60.6961,-15.6717
32,16,35.3352,61.2024,-14.2244
32,17,30.3822,61.6091,-12.6626
32,18,25.6589,61.9460,-11.0095
32,19,21.1241,62.2297,-9.2829
32,20,16.7379,62.4669,-7.4970
32,21,12.4633,62.6575,-5.6642
32,22,8.2675,62.7982,-3.7961
32,23,4.1217,62.8848,-1.9041
32,24,0.0000,62.9141,-0.0000
32,25,-4.1217,62.8848,1.9041
32,26,-8.2675,62.7982,3.7961
32,27,-12.4633,62.6575,5.6642
32,28,-16.7379,62.4669,7.4970
32,29,-21.1241,62.2297,9.2829
32,30,-25.6589,61.9460,11.0095
32,31,-30.3822,61.6091,12.6626
32,32,-35.3352,61.2024,14.2244
32,33,-40.5559,60.6961,15.6717
32,34,-46.0741,60.0450,16.9750
32,35,-51.9059,59.1874,18.0973
32,36,-58.0468,58.0468,18.9945
32,37,-64.4663,56.5354,19.6168
32,38,-71.1032,54.5594,19.9113
32,39,-77.8641,52.0271,19.8265
32,40,-84.6229,48.8571,19.3164
32,41,-91.2252,44.9873,18.3466
32,42,-97.4940,40.3833,16.8992
32,43,-103.2391,35.0450,14.9769
32,44,-108.2683,29.0104,12.6063
32,45,-112.4001,22.3578,9.8390
32,46,-115.4764,15.2028,6.7497
32,47,-117.3742,7.6931,3.4335
32,48,-118.0157,0.0000,0.0000
32,49,-117.3742,-7.6931,-3.4335
32,50,-115.4764,-15.2028,-6.7497
32,51,-112.4001,-22.3578,-9.8390
32,52,-108.2683,-29.0104,-12.6063
32,53,-103.2391,-35.0450,-14.9769
32,54,-97.4940,-40.3833,-16.8992
32,55,-91.2252,-44.9873,-18.3466
32,56,-84.6229,-48.8571,-19.3164
32,57,-77.8641,-52.0271,-19.8265
32,58,-71.1032,-54.5594,-19.9113
32,59,-64.4663,-56.5354,-19.6168
32,60,-58.0468,-58.0468,-18.9945
32,61,-51.9059,-59.1874,-18.0973
32,62,-46.0741,-60.0450,-16.9750
32,63,-40.5559,-60.6961,-15.6717
32,64,-35.3352,-61.2024,-14.2244
32,65,-30.3822,-61.6091,-12.6626
32,66,-25.6589,-61.9460,-11.0095
32,67,-21.1241,-62.2297,-9.2829
32,68,-16.7379,-62.4669,-7.4970
32,69,-12.4633,-62.6575,-5.6642
32,70,-8.2675,-62.7982,-3.7961
32,71,-4.1217,-62.8848,-1.9041
32,72,-0.0000,-62.9141,-0.0000
32,73,4.1217,-62.8848,1.9041
32,74,8.2675,-62.7982,3.7961
32,75,12.4633,-62.6575,5.6642
32,76,16.7379,-62.4669,7.4970
32,77,21.1241,-62.2297,9.2829
32,78,25.6589,-61.9460,11.0095
32,79,30.3822,-61.6091,12.6626
32,80,35.3352,-61.2024,14.2244
32,81,40.5559,-60.6961,15.6717
32,82,46.0741,-60.0450,16.9750
32,83,51.9059,-59.1874,18.0973
32,84,58.0468,-58.0468,18.9945
32,85,64.4663,-56.5354,19.6168
32,86,71.1032,-54.5594,19.9113
32,87,77.8641,-52.0271,19.8265
32,88,84.6229,-48.8571,19.3164
32,89,91.2252,-44.9873,18.3466
32,90,97.4940,-40.3833,16.8992
32,91,103.2391,-35.0450,14.9769
32,92,108.2683,-29.0104,12.6063
32,93,112.4001,-22.3578,9.8390
32,94,115.4764,-15.2028,6.7497
32,95,117.3742,-7.6931,3.4335
33,0,117.9619,0.0000,3.2205
33,1,117.6548,7.7115,-0.2281
33,2,116.0770,15.2818,-3.6111
33,3,113.2894,22.5347,-6.8150
33,4,109.4003,29.3137,-9.7384
33,5,104.5567,35.4922,-12.2977
33,6,98.9332,40.9795,-14.4315
33,7,92.7197,45.7243,-16.1025
33,8,86.1088,49.7149,-17.2981
33,9,79.2843,52.9761,-18.0271
33,10,72.4111,55.5630,-18.3173
33,11,65.6277,57.5540,-18.2095
33,12,59.0416,59.0416,-17.7530
33,13,52.7273,60.1239,-17.0000
33,14,46.7273,60.8961,-16.0013
33,15,41.0554,61.4437,-14.8031
33,16,35.7019,61.8375,-13.4447
33,17,30.6399,62.1315,-11.9582
33,18,25.8313,62.3622,-10.3684
33,19,21.2331,62.5508,-8.6948
33,20,16.8020,62.7059,-6.9524
33,21,12.4972,62.8275,-5.1541
33,22,8.2823,62.9105,-3.3112
33,23,4.1258,62.9477,-1.4354
33,24,0.0000,62.9326,0.4619
33,25,-4.1201,62.8603,2.3685
33,26,-8.2583,62.7283,4.2725
33,27,-12.4393,62.5364,6.1618
33,28,-16.6894,62.2855,8.0248
33,29,-21.0383,61.9768,9.8499
33,30,-25.5194,61.6093,11.6250
33,31,-30.1692,61.1771,13.3365
33,32,-35.0259,60.6667,14.9679
33,33,-40.1266,60.0537,16.4977
33,34,-45.5028,59.3004,17.8988
33,35,-51.1749,58.3537,19.1366
33,36,-57.1462,57.1462,20.1692
33,37,-63.3972,55.5978,20.9483
33,38,-69.8795,53.6204,21.4213
33,39,-76.5135,51.1247,21.5348
33,40,-83.1868,48.0279,21.2390
33,41,-89.7563,44.2629,20.4934
33,42,-96.0538,39.7868,19.2718
33,43,-101.8933,34.5881,17.5675
33,44,-107.0825,28.6927,15.3967
33,45,-111.4348,22.1658,12.8005
33,46,-114.7826,15.1114,9.8446
33,47,-116.9897,7.6679,6.6164
33,48,-117.9619,0.0000,3.2205
33,49,-117.6548,-7.7115,-0.2281
33,50,-116.0770,-15.2818,-3.6111
33,51,-113.2894,-22.5347,-6.8150
33,52,-109.4003,-29.3137,-9.7384
33,53,-104.5567,-35.4922,-12.2977
33,54,-98.9332,-40.9795,-14.4315
33,55,-92.7197,-45.7243,-16.1025
33,56,-86.1088,-49.7149,-17.2981
33,57,-79.2843,-52.9761,-18.0271
33,58,-72.4111,-55.5630,-18.3173
33,59,-65.6277,-57.5540,-18.2095
33,60,-59.0416,-59.0416,-17.7530
33,61,-52.7273,-60.1239,-17.0000
33,62,-46.7273,-60.8961,-16.0013
33,63,-41.0554,-61.4437,-14.8031
33,64,-35.7019,-61.8375,-13.4447
33,65,-30.6399,-62.1315,-11.9582
33,66,-25.8313,-62.3622,-10.3684
33,67,-21.2331,-62.5508,-8.6948
33,68,-16.8020,-62.7059,-6.9524
33,69,-12.4972,-62.8275,-5.1541
33,70,-8.2823,-62.9105,-3.3112
33,71,-4.1258,-62.9477,-1.4354
33,72,-0.0000,-62.9326,0.4619
33,73,4.1201,-62.8603,2.3685
33,74,8.2583,-62.7283,4.2725
33,75,12.4393,-62.5364,6.1618
33,76,16.6894,-62.2855,8.0248
33,77,21.0383,-61.9768,9.8499
33,78,25.5194,-61.6093,11.6250
33,79,30.1692,-61.1771,13.3365
33,80,35.0259,-60.6667,14.9679
33,81,40.1266,-60.0537,16.4977
33,82,45.5028,-59.3004,17.8988
33,83,51.1749,-58.3537,19.1366
33,84,57.1462,-57.1462,20.1692
33,85,63.3972,-55.5978,20.9483
33,86,69.8795,-53.6204,21.4213
33,87,76.5135,-51.1247,21.5348
33,88,83.1868,-48.0279,21.2390
33,89,89.7563,-44.2629,20.4934
33,90,96.0538,-39.7868,19.2718
33,91,101.8933,-34.5881,17.5675
33,92,107.0825,-28.6927,15.3967
33,93,111.4348,-22.1658,12.8005
33,94,114.7826,-15.1114,9.8446
33,95,116.9897,-7.6679,6.6164
34,0,117.8016,0.0000,6.4361
34,1,117.8296,7.7230,2.9950
34,2,116.5796,15.3480,-0.4336
34,3,114.0948,22.6949,-3.7337
34,4,110.4680,29.5998,-6.7979
34,5,105.8333,35.9256,-9.5348
34,6,100.3569,41.5692,-11.8730
34,7,94.2247,46.4665,-13.7648
34,8,87.6299,50.5932,-15.1869
34,9,80.7613,53.9630,-16.1387
34,10,73.7927,56.6231,-16.6402
34,11,66.8742,58.6471,-16.7265
34,12,60.1266,60.1266,-16.4437
34,13,53.6383,61.1627,-15.8427
34,14,47.4643,61.8567,-14.9750
34,15,41.6292,62.3025,-13.8884
34,16,36.1310,62.5807,-12.6247
34,17,30.9471,62.7545,-11.2183
34,18,26.0411,62.8688,-9.6964
34,19,21.3688,62.9506,-8.0800
34,20,16.8840,63.0120,-6.3851
34,21,12.5422,63.0541,-4.6252
34,22,8.3034,63.0708,-2.8118
34,23,4.1327,63.0526,-0.9563
34,24,0.0000,62.9897,0.9299
34,25,-4.1210,62.8736,2.8349
34,26,-8.2544,62.6982,4.7466
34,27,-12.4240,62.4595,6.6528
34,28,-16.6545,62.1553,8.5417
34,29,-20.9728,61.7840,10.4017
34,30,-25.4090,61.3429,12.2207
34,31,-29.9961,60.8260,13.9856
34,32,-34.7690,60.2217,15.6806
34,33,-39.7630,59.5096,17.2863
34,34,-45.0098,58.6579,18.7773
34,35,-50.5327,57.6215,20.1218
34,36,-56.3414,56.3414,21.2803
34,37,-62.4253,54.7455,22.2064
34,38,-68.7483,52.7524,22.8485
34,39,-75.2439,50.2764,23.1521
34,40,-81.8139,47.2353,23.0648
34,41,-88.3277,43.5584,22.5407
34,42,-94.6272,39.1959,21.5463
34,43,-100.5330,34.1264,20.0659
34,44,-105.8549,28.3637,18.1053
34,45,-110.4032,21.9606,15.6951
34,46,-114.0027,15.0087,12.8910
34,47,-116.5053,7.6362,9.7720
34,48,-117.8016,0.0000,6.4361
34,49,-117.8296,-7.7230,2.9950
34,50,-116.5796,-15.3480,-0.4336
34,51,-114.0948,-22.6949,-3.7337
34,52,-110.4680,-29.5998,-6.7979
34,53,-105.8333,-35.9256,-9.5348
34,54,-100.3569,-41.5692,-11.8730
34,55,-94.2247,-46.4665,-13.7648
34,56,-87.6299,-50.5932,-15.1869
34,57,-80.7613,-53.9630,-16.1387
34,58,-73.7927,-56.6231,-16.6402
34,59,-66.8742,-58.6471,-16.7265
34,60,-60.1266,-60.1266,-16.4437
34,61,-53.6383,-61.1627,-15.8427
34,62,-47.4643,-61.8567,-14.9750
34,63,-41.6292,-62.3025,-13.8884
34,64,-36.1310,-62.5807,-12.6247
34,65,-30.9471,-62.7545,-11.2183
34,66,-26.0411,-62.8688,-9.6964
34,67,-21.3688,-62.9506,-8.0800
34,68,-16.8840,-63.0120,-6.3851
34,69,-12.5422,-63.0541,-4.6252
34,70,-8.3034,-63.0708,-2.8118
34,71,-4.1327,-63.0526,-0.9563
34,72,-0.0000,-62.9897,0.9299
34,73,4.1210,-62.8736,2.8349
34,74,8.2544,-62.6982,4.7466
34,75,12.4240,-62.4595,6.6528
34,76,16.6545,-62.1553,8.5417
34,77,20.9728,-61.7840,10.4017
34,78,25.4090,-61.3429,12.2207
34,79,29.9961,-60.8260,13.9856
34,80,34.7690,-60.2217,15.6806
34,81,39.7630,-59.5096,17.2863
34,82,45.0098,-58.6579,18.7773
34,83,50.5327,-57.6215,20.1218
34,84,56.3414,-56.3414,21.2803
34,85,62.4253,-54.7455,22.2064
34,86,68.7483,-52.7524,22.8485
34,87,75.2439,-50.2764,23.1521
34,88,81.8139,-47.2353,23.0648
34,89,88.3277,-43.5584,22.5407
34,90,94.6272,-39.1959,21.5463
34,91,100.5330,-34.1264,20.0659
34,92,105.8549,-28.3637,18.1053
34,93,110.4032,-21.9606,15.6951
34,94,114.0027,-15.0087,12.8910
34,95,116.5053,-7.6362,9.7720
35,0,117.5383,0.0000,9.6394
35,1,117.8987,7.7275,6.2281
35,2,116.9810,15.4008,2.7749
35,3,114.8102,22.8372,-0.6025
35,4,111.4620,29.8662,-3.7921
35,5,107.0571,36.3410,-6.6949
35,6,101.7514,42.1468,-9.2300
35,7,95.7253,47.2065,-11.3390
35,8,89.1711,51.4829,-12.9874
35,9,82.2808,54.9783,-14.1649
35,10,75.2357,57.7304,-14.8824
35,11,68.1963,59.8066,-15.1691
35,12,61.2961,61.2961,-15.0668
35,13,54.6366,62.3011,-14.6246
35,14,48.2861,62.9277,-13.8941
35,15,42.2806,63.2774,-12.9248
35,16,36.6272,63.4402,-11.7606
35,17,31.3094,63.4892,-10.4387
35,18,26.2936,63.4783,-8.9884
35,19,21.5357,63.4421,-7.4327
35,20,16.9873,63.3976,-5.7889
35,21,12.6007,63.3482,-4.0711
35,22,8.3321,63.2882,-2.2909
35,23,4.1428,63.2064,-0.4598
35,24,0.0000,63.0901,1.4112
35,25,-4.1245,62.9274,3.3102
35,26,-8.2557,62.7082,5.2253
35,27,-12.4171,62.4251,7.1442
35,28,-16.6322,62.0724,9.0548
35,29,-20.9258,61.6454,10.9453
35,30,-25.3248,61.1395,12.8036
35,31,-29.8588,60.5477,14.6167
35,32,-34.5597,59.8592,16.3697
35,33,-39.4601,59.0563,18.0443
35,34,-44.5908,58.1119,19.6173
35,35,-49.9768,56.9876,21.0592
35,36,-55.6319,55.6319,22.3333
35,37,-61.5535,53.9809,23.3957
35,38,-67.7157,51.9601,24.1963
35,39,-74.0650,49.4886,24.6807
35,40,-80.5166,46.4863,24.7945
35,41,-86.9538,42.8809,24.4877
35,42,-93.2298,38.6170,23.7205
35,43,-99.1738,33.6650,22.4683
35,44,-104.5997,28.0274,20.7272
35,45,-109.3175,21.7446,18.5169
35,46,-113.1464,14.8960,15.8824
35,47,-115.9278,7.5983,12.8931
35,48,-117.5383,0.0000,9.6394
35,49,-117.8987,-7.7275,6.2281
35,50,-116.9810,-15.4008,2.7749
35,51,-114.8102,-22.8372,-0.6025
35,52,-111.4620,-29.8662,-3.7921
35,53,-107.0571,-36.3410,-6.6949
35,54,-101.7514,-42.1468,-9.2300
35,55,-95.7253,-47.2065,-11.3390
35,56,-89.1711,-51.4829,-12.9874
35,57,-82.2808,-54.9783,-14.1649
35,58,-75.2357,-57.7304,-14.8824
35,59,-68.1963,-59.8066,-15.1691
35,60,-61.2961,-61.2961,-15.0668
35,61,-54.6366,-62.3011,-14.6246
35,62,-48.2861,-62.9277,-13.8941
35,63,-42.2806,-63.2774,-12.9248
35,64,-36.6272,-63.4402,-11.7606
35,65,-31.3094,-63.4892,-10.4387
35,66,-26.2936,-63.4783,-8.9884
35,67,-21.5357,-63.4421,-7.4327
35,68,-16.9873,-63.3976,-5.7889
35,69,-12.6007,-63.3482,-4.0711
35,70,-8.3321,-63.2882,-2.2909
35,71,-4.1428,-63.2064,-0.4598
35,72,-0.0000,-63.0901,1.4112
35,73,4.1245,-62.9274,3.3102
35,74,8.2557,-62.7082,5.2253
35,75,12.4171,-62.4251,7.1442
35,76,16.6322,-62.0724,9.0548
35,77,20.9258,-61.6454,10.9453
35,78,25.3248,-61.1395,12.8036
35,79,29.8588,-60.5477,14.6167
35,80,34.5597,-59.8592,16.3697
35,81,39.4601,-59.0563,18.0443
35,82,44.5908,-58.1119,19.6173
35,83,49.9768,-56.9876,21.0592
35,84,55.6319,-55.6319,22.3333
35,85,61.5535,-53.9809,23.3957
35,86,67.7157,-51.9601,24.1963
35,87,74.0650,-49.4886,24.6807
35,88,80.5166,-46.4863,24.7945
35,89,86.9538,-42.8809,24.4877
35,90,93.2298,-38.6170,23.7205
35,91,99.1738,-33.6650,22.4683
35,92,104.5997,-28.0274,20.7272
35,93,109.3175,-21.7446,18.5169
35,94,113.1464,-14.8960,15.8824
35,95,115.9278,-7.5983,12.8931
36,0,117.1786,0.0000,12.8182
36,1,117.8651,7.7253,9.4586
36,2,117.2806,15.4403,6.0020
36,3,115.4311,22.9607,2.5665
36,4,112.3749,30.1108,-0.7323
36,5,108.2175,36.7349,-3.7884
36,6,103.1037,42.7070,-6.5116
36,7,97.2069,47.9371,-8.8327
36,8,90.7169,52.3754,-10.7061
36,9,83.8279,56.0120,-12.1104
36,10,76.7267,58.8745,-13.0477
36,11,69.5832,61.0229,-13.5397
36,12,62.5422,62.5422,-13.6235
36,13,55.7181,63.5343,-13.3457
36,14,49.1920,64.1083,-12.7578
36,15,43.0120,64.3720,-11.9102
36,16,37.1952,64.4239,-10.8494
36,17,31.7325,64.3471,-9.6150
36,18,26.5946,64.2050,-8.2392
36,19,21.7390,64.0409,-6.7469
36,20,17.1161,63.8783,-5.1571
36,21,12.6757,63.7248,-3.4843
36,22,8.3699,63.5760,-1.7409
36,23,4.1568,63.4202,0.0622
36,24,0.0000,63.2425,1.9139
36,25,-4.1311,63.0278,3.8028
36,26,-8.2628,62.7623,5.7169
36,27,-12.4190,62.4347,7.6442
36,28,-16.6225,62.0359,9.5722
36,29,-20.8962,61.5583,11.4890
36,30,-25.2647,60.9944,13.3820
36,31,-29.7545,60.3362,15.2384
36,32,-34.3941,59.5724,17.0436
36,33,-39.2134,58.6870,18.7803
36,34,-44.2415,57.6566,20.4272
36,35,-49.5035,56.4479,21.9571
36,36,-55.0162,55.0162,23.3363
36,37,-60.7828,53.3051,24.5235
36,38,-66.7863,51.2470,25.4707
36,39,-72.9849,48.7670,26.1248
36,40,-79.3070,45.7879,26.4304
36,41,-85.6494,42.2376,26.3346
36,42,-91.8783,38.0572,25.7920
36,43,-97.8331,33.2099,24.7703
36,44,-103.3342,27.6883,23.2557
36,45,-108.1935,21.5210,21.2572
36,46,-112.2268,14.7749,18.8085
36,47,-115.2674,7.5550,15.9683
36,48,-117.1786,0.0000,12.8182
36,49,-117.8651,-7.7253,9.4586
36,50,-117.2806,-15.4403,6.0020
36,51,-115.4311,-22.9607,2.5665
36,52,-112.3749,-30.1108,-0.7323
36,53,-108.2175,-36.7349,-3.7884
36,54,-103.1037,-42.7070,-6.5116
36,55,-97.2069,-47.9371,-8.8327
36,56,-90.7169,-52.3754,-10.7061
36,57,-83.8279,-56.0120,-12.1104
36,58,-76.7267,-58.8745,-13.0477
36,59,-69.5832,-61.0229,-13.5397
36,60,-62.5422,-62.5422,-13.6235
36,61,-55.7181,-63.5343,-13.3457
36,62,-49.1920,-64.1083,-12.7578
36,63,-43.0120,-64.3720,-11.9102
36,64,-37.1952,-64.4239,-10.8494
36,65,-31.7325,-64.3471,-9.6150
36,66,-26.5946,-64.2050,-8.2392
36,67,-21.7390,-64.0409,-6.7469
36,68,-17.1161,-63.8783,-5.1571
36,69,-12.6757,-63.7248,-3.4843
36,70,-8.3699,-63.5760,-1.7409
36,71,-4.1568,-63.4202,0.0622
36,72,-0.0000,-63.2425,1.9139
36,73,4.1311,-63.0278,3.8028
36,74,8.2628,-62.7623,5.7169
36,75,12.4190,-62.4347,7.6442
36,76,16.6225,-62.0359,9.5722
36,77,20.8962,-61.5583,11.4890
36,78,25.2647,-60.9944,13.3820
36,79,29.7545,-60.3362,15.2384
36,80,34.3941,-59.5724,17.0436
36,81,39.2134,-58.6870,18.7803
36,82,44.2415,-57.6566,20.4272
36,83,49.5035,-56.4479,21.9571
36,84,55.0162,-55.0162,23.3363
36,85,60.7828,-53.3051,24.5235
36,86,66.7863,-51.2470,25.4707
36,87,72.9849,-48.7670,26.1248
36,88,79.3070,-45.7879,26.4304
36,89,85.6494,-42.2376,26.3346
36,90,91.8783,-38.0572,25.7920
36,91,97.8331,-33.2099,24.7703
36,92,103.3342,-27.6883,23.2557
36,93,108.1935,-21.5210,21.2572
36,94,112.2268,-14.7749,18.8085
36,95,115.2674,-7.5550,15.9683
37,0,116.7334,0.0000,15.9540
37,1,117.7355,7.7168,12.6674
37,2,117.4805,15.4666,9.2287
37,3,115.9555,23.0650,5.7550
37,4,113.2006,30.3320,2.3647
37,5,109.3052,37.1041,-0.8302
37,6,104.4019,43.2447,-3.7307
37,7,98.6556,48.6516,-6.2567
37,8,92.2526,53.2621,-8.3513
37,9,85.3876,57.0542,-9.9819
37,10,78.2519,60.0448,-11.1407
37,11,71.0232,62.2856,-11.8414
37,12,63.8563,63.8563,-12.1154
37,13,56.8775,64.8563,-12.0065
37,14,50.1803,65.3963,-11.5651
37,15,43.8249,65.5886,-10.8428
37,16,37.8390,65.5390,-9.8882
37,17,32.2220,65.3397,-8.7436
37,18,26.9505,65.0642,-7.4441
37,19,21.9847,64.7649,-6.0169
37,20,17.2756,64.4734,-4.4827
37,21,12.7707,64.2029,-2.8573
37,22,8.4194,63.9520,-1.1532
37,23,4.1758,63.7100,0.6186
37,24,0.0000,63.4604,2.4473
37,25,-4.1414,63.1856,4.3220
37,26,-8.2768,62.8685,6.2311
37,27,-12.4308,62.4939,8.1624
37,28,-16.6260,62.0492,10.1037
37,29,-20.8844,61.5234,12.0423
37,30,-25.2283,60.9065,13.9655
37,31,-29.6816,60.1884,15.8602
37,32,-34.2698,59.3571,17.7120
37,33,-39.0198,58.3972,19.5043
37,34,-43.9583,57.2876,21.2171
37,35,-49.1099,55.9991,22.8256
37,36,-54.4928,54.4928,24.2988
37,37,-60.1142,52.7187,25.5985
37,38,-65.9645,50.6163,26.6795
37,39,-72.0118,48.1168,27.4904
37,40,-78.1970,45.1470,27.9763
37,41,-84.4304,41.6364,28.0822
37,42,-90.5915,37.5242,27.7585
37,43,-96.5314,32.7680,26.9660
37,44,-102.0793,27.3521,25.6818
37,45,-107.0512,21.2938,23.9038
37,46,-111.2620,14.6479,21.6543
37,47,-114.5386,7.5073,18.9805
37,48,-116.7334,0.0000,15.9540
37,49,-117.7355,-7.7168,12.6674
37,50,-117.4805,-15.4666,9.2287
37,51,-115.9555,-23.0650,5.7550
37,52,-113.2006,-30.3320,2.3647
37,53,-109.3052,-37.1041,-0.8302
37,54,-104.4019,-43.2447,-3.7307
37,55,-98.6556,-48.6516,-6.2567
37,56,-92.2526,-53.2621,-8.3513
37,57,-85.3876,-57.0542,-9.9819
37,58,-78.2519,-60.0448,-11.1407
37,59,-71.0232,-62.2856,-11.8414
37,60,-63.8563,-63.8563,-12.1154
37,61,-56.8775,-64.8563,-12.0065
37,62,-50.1803,-65.3963,-11.5651
37,63,-43.8249,-65.5886,-10.8428
37,64,-37.8390,-65.5390,-9.8882
37,65,-32.2220,-65.3397,-8.7436
37,66,-26.9505,-65.0642,-7.4441
37,67,-21.9847,-64.7649,-6.0169
37,68,-17.2756,-64.4734,-4.4827
37,69,-12.7707,-64.2029,-2.8573
37,70,-8.4194,-63.9520,-1.1532
37,71,-4.1758,-63.7100,0.6186
37,72,-0.0000,-63.4604,2.4473
37,73,4.1414,-63.1856,4.3220
37,74,8.2768,-62.8685,6.2311
37,75,12.4308,-62.4939,8.1624
37,76,16.6260,-62.0492,10.1037
37,77,20.8844,-61.5234,12.0423
37,78,25.2283,-60.9065,13.9655
37,79,29.6816,-60.1884,15.8602
37,80,34.2698,-59.3571,17.7120
37,81,39.0198,-58.3972,19.5043
37,82,43.9583,-57.2876,21.2171
37,83,49.1099,-55.9991,22.8256
37,84,54.4928,-54.4928,24.2988
37,85,60.1142,-52.7187,25.5985
37,86,65.9645,-50.6163,26.6795
37,87,72.0118,-48.1168,27.4904
37,88,78.1970,-45.1470,27.9763
37,89,84.4304,-41.6364,28.0822
37,90,90.5915,-37.5242,27.7585
37,91,96.5314,-32.7680,26.9660
37,92,102.0793,-27.3521,25.6818
37,93,107.0512,-21.2938,23.9038
37,94,111.2620,-14.6479,21.6543
37,95,114.5386,-7.5073,18.9805
38,0,116.2187,0.0000,19.0216
38,1,117.5209,7.7027,15.8283
38,2,117.5869,15.4806,12.4289
38,3,116.3848,23.1504,8.9381
38,4,113.9359,30.5290,5.4757
38,5,110.3133,37.4463,2.1590
38,6,105.6357,43.7557,-0.9048
38,7,100.0590,49.3436,-3.6255
38,8,93.7642,54.1348,-5.9344
38,9,86.9455,58.0951,-7.7879
38,10,79.7974,61.2307,-9.1674
38,11,72.5038,63.5841,-10.0780
38,12,65.2284,65.2284,-10.5449
38,13,58.1081,66.2595,-10.6080
38,14,51.2479,66.7875,-10.3162
38,15,44.7195,66.9275,-9.7217
38,16,38.5617,66.7908,-8.8751
38,17,32.7832,66.4777,-7.8216
38,18,27.3676,66.0711,-6.5991
38,19,22.2794,65.6331,-5.2376
38,20,17.4714,65.2043,-3.7599
38,21,12.8905,64.8049,-2.1829
38,22,8.4835,64.4385,-0.5199
38,23,4.2011,64.0965,1.2182
38,24,0.0000,63.7626,3.0210
38,25,-4.1566,63.4172,4.8780
38,26,-8.2994,63.0405,6.7780
38,27,-12.4547,62.6138,8.7093
38,28,-16.6452,62.1207,10.6594
38,29,-20.8924,61.5470,12.6155
38,30,-25.2172,60.8797,14.5643
38,31,-29.6411,60.1063,16.4924
38,32,-34.1870,59.2136,18.3851
38,33,-38.8787,58.1860,20.2263
38,34,-43.7405,57.0038,21.9972
38,35,-48.7955,55.6406,23.6748
38,36,-54.0620,54.0620,25.2308
38,37,-59.5500,52.2240,26.6302
38,38,-65.2555,50.0723,27.8309
38,39,-71.1548,47.5441,28.7841
38,40,-77.2000,44.5714,29.4360
38,41,-83.3143,41.0861,29.7312
38,42,-89.3907,37.0268,29.6168
38,43,-95.2930,32.3476,29.0479
38,44,-100.8606,27.0255,27.9933
38,45,-105.9159,21.0680,26.4405
38,46,-110.2753,14.5180,24.3998
38,47,-113.7620,7.4564,21.9066
38,48,-116.2187,0.0000,19.0216
38,49,-117.5209,-7.7027,15.8283
38,50,-117.5869,-15.4806,12.4289
38,51,-116.3848,-23.1504,8.9381
38,52,-113.9359,-30.5290,5.4757
38,53,-110.3133,-37.4463,2.1590
38,54,-105.6357,-43.7557,-0.9048
38,55,-100.0590,-49.3436,-3.6255
38,56,-93.7642,-54.1348,-5.9344
38,57,-86.9455,-58.0951,-7.7879
38,58,-79.7974,-61.2307,-9.1674
38,59,-72.5038,-63.5841,-10.0780
38,60,-65.2284,-65.2284,-10.5449
38,61,-58.1081,-66.2595,-10.6080
38,62,-51.2479,-66.7875,-10.3162
38,63,-44.7195,-66.9275,-9.7217
38,64,-38.5617,-66.7908,-8.8751
38,65,-32.7832,-66.4777,-7.8216
38,66,-27.3676,-66.0711,-6.5991
38,67,-22.2794,-65.6331,-5.2376
38,68,-17.4714,-65.2043,-3.7599
38,69,-12.8905,-64.8049,-2.1829
38,70,-8.4835,-64.4385,-0.5199
38,71,-4.2011,-64.0965,1.2182
38,72,-0.0000,-63.7626,3.0210
38,73,4.1566,-63.4172,4.8780
38,74,8.2994,-63.0405,6.7780
38,75,12.4547,-62.6138,8.7093
38,76,16.6452,-62.1207,10.6594
38,77,20.8924,-61.5470,12.6155
38,78,25.2172,-60.8797,14.5643
38,79,29.6411,-60.1063,16.4924
38,80,34.1870,-59.2136,18.3851
38,81,38.8787,-58.1860,20.2263
38,82,43.7405,-57.0038,21.9972
38,83,48.7955,-55.6406,23.6748
